id_cliente,nombre_cliente,edad,genero,ciudad,ingreso_mensual,tipo_empleo,antiguedad_laboral_meses,monto_solicitado,plazo_meses,score_buro_externo,deuda_actual,num_tarjetas_activas,historial_pagos_atrasados,fecha_solicitud,canal_solicitud,dispositivo,ip_pais,resultado_solicitud,fraude_flag,edadrobust_scaler,ingreso_mensualrobust_scaler,antiguedad_laboral_mesesrobust_scaler,monto_solicitadorobust_scaler,plazo_mesesrobust_scaler,score_buro_externorobust_scaler,deuda_actualrobust_scaler,num_tarjetas_activasrobust_scaler,historial_pagos_atrasadosrobust_scaler,edadyeo_norm,edadl2_norm,ingreso_mensualyeo_norm,ingreso_mensuall2_norm,antiguedad_laboral_mesesyeo_norm,antiguedad_laboral_mesesl2_norm,monto_solicitadoyeo_norm,monto_solicitadol2_norm,plazo_mesesyeo_norm,plazo_mesesl2_norm,score_buro_externoyeo_norm,score_buro_externol2_norm,deuda_actualyeo_norm,deuda_actuall2_norm,num_tarjetas_activasyeo_norm,num_tarjetas_activasl2_norm,historial_pagos_atrasadosyeo_norm,historial_pagos_atrasadosl2_norm
CLI-1537,Liliana Piedad Cerezo Baños,27.0,masculino,cuenca,1260350.0,independiente,176.0,74488.0,48.0,7410.0,1189583.0,4.0,1.0,2025-08-17,desconocido,android,ecuador,aprobado,0.0,-0.6896551724137931,-0.48135793986134473,0.5775862068965517,-0.2824748505815081,0.5,0.6217228464419475,0.60951415538339,0.25,0.0,-1.0687537389404749,1.0,-0.7244400625198927,1.0,0.9086218766799399,1.0,-0.8736420736332517,1.0,0.6867732139686339,1.0,0.982625400125878,1.0,1.045689055898008,1.0,0.5731179750185994,1.0,0.1590477084166273,1.0
CLI-4068,Ariel Pedrero Palmer,33.0,femenino,guayaquil,1783370.0,desempleado,80.0,61634.0,12.0,7210.0,668913.0,1.0,2.0,16/08/2024,app,ios,rusia,rechazado,1.0,-0.4827586206896552,-0.21316456085654512,-0.25,-0.3121599401402271,-1.0,0.5468164794007491,0.0014551281003220902,-0.5,0.5,-0.7042092660851709,1.0,-0.2834812418386674,1.0,-0.368262999252414,1.0,-1.011140889604053,1.0,-1.5406771205288021,1.0,0.8720322058250367,1.0,0.1637141441760948,1.0,-0.9937313799445397,1.0,0.8765503230843952,1.0
CLI-1914,Teodoro Octavio Carrillo Armengol,47.0,masculino,desconocido,1829320.0,desconocido,26.0,82428.0,12.0,6090.0,620163.0,4.0,0.0,07-30-2025,sucursal,android,ecuador,rechazado,0.0,0.0,-0.18960239159863806,-0.7155172413793104,-0.2641381763092016,-1.0,0.12734082397003746,-0.055477050784671404,0.25,-0.5,0.07941182896138738,1.0,-0.2463452181883266,1.0,-1.3535606847343569,1.0,-0.7983317292710449,1.0,-1.5406771205288021,1.0,0.2511840939131941,1.0,0.06748432524439302,1.0,0.5731179750185994,1.0,-1.154978408707881,0.0
CLI-1420,Emperatriz de Cañizares,23.0,masculino,manta,2228250.0,desempleado,176.0,733554.0,36.0,7450.0,1421857.0,0.0,2.0,12 de January de 2025,call center,desktop,peru,rechazado,0.0,-0.8275862068965517,0.014960310948845222,0.5775862068965517,1.2395753466416635,0.0,0.6367041198501873,0.8807729229389384,-0.75,0.5,-1.3248039713607136,1.0,0.06741017134753961,1.0,0.9086218766799399,1.0,1.1764642759445483,1.0,0.0068301062973813,1.0,1.0047347712457642,1.0,1.3817109686848383,1.0,-1.6454266338532069,0.0,0.8765503230843952,1.0
CLI-4714,Fernando Benito Aguilera Valencia,23.0,femenino,manta,3275170.0,independiente,158.0,19194.0,36.0,4740.0,1077875.0,3.0,3.0,31/12/2025,desconocido,android,ecuador,rechazado,0.0,-0.8275862068965517,0.5517983139844935,0.4224137931034483,-0.41017108070907965,0.0,-0.3782771535580524,0.4790571330472905,0.0,1.0,-1.3248039713607136,1.0,0.8341350777036202,1.0,0.6928717622509784,1.0,-1.7691971599474303,1.0,0.0068301062973813,1.0,-0.5011476703216124,1.0,0.873795164509029,1.0,0.08972016254826615,1.0,1.364018092104731,1.0
CLI-1706,Teodoro Estevez Bayona,20.0,desconocido,quito,2548680.0,empleado,95.0,531754.0,36.0,3530.0,98868.0,0.0,1.0,10 de September de 2025,call center,desktop,peru,rechazado,0.0,-0.9310344827586207,0.17926990605899004,-0.1206896551724138,0.7735374539273738,0.0,-0.8314606741573034,-0.6642659777970341,-0.75,0.0,-1.5252770679937777,1.0,0.3097500628048739,1.0,-0.14300134766817957,1.0,0.8391390496143334,1.0,0.0068301062973813,1.0,-1.180165174362733,1.0,-1.3619170128616567,1.0,-1.6454266338532069,0.0,0.1590477084166273,1.0
CLI-1043,Alejandra Corral-Sandoval,45.0,masculino,quito,244100.0,desconocido,178.0,57326.0,12.0,7350.0,366339.0,5.0,2.0,desconocido,app,ios,ecuador,rechazado,0.0,-0.06896551724137931,-1.002469028182303,0.5948275862068966,-0.32210885610560447,-1.0,0.599250936329588,-0.351902761006304,0.5,0.5,-0.027868800795079914,1.0,-1.7641750818119866,1.0,0.932106923821541,1.0,-1.0626078905044813,1.0,-1.5406771205288021,1.0,0.9494555888095789,1.0,-0.5002985852246108,1.0,1.0312249847783386,1.0,0.8765503230843952,1.0
CLI-3761,Consuelo Campoy Ordóñez,49.0,otro,quito,2542920.0,independiente,36.0,95726.0,24.0,3660.0,300395.0,6.0,1.0,2026-03-12,app,desconocido,ecuador,pendiente,0.0,0.06896551724137931,0.17631630225212291,-0.6293103448275862,-0.23342771101031842,-0.5,-0.7827715355805244,-0.42891477340408884,0.75,0.0,0.1853682330189416,1.0,0.3054604745374136,1.0,-1.1385979958255257,1.0,-0.6847907590279095,1.0,-0.7243013537000694,1.0,-1.1069569880004926,1.0,-0.6745668364035156,1.0,1.4693164031674129,1.0,0.1590477084166273,1.0
CLI-1455,Reyes Paredes Vilanova,72.0,otro,cuenca,3517390.0,empleado,154.0,113125.0,60.0,5350.0,73382.0,1.0,4.0,09/09/2025,desconocido,desktop,ecuador (vpn),rechazado,1.0,0.8620689655172413,0.6760035074045206,0.3879310344827586,-0.1932463765438371,1.0,-0.149812734082397,-0.6940295369983254,-0.5,1.5,1.3266661942191638,1.0,1.0025572300631056,1.0,0.6437838255471102,1.0,-0.554644804053796,1.0,1.3307640862439178,1.0,-0.16060442713289988,1.0,-1.4844439398058196,1.0,-0.9937313799445397,1.0,1.7302388816259997,1.0
CLI-4331,Berto Pinto Grau,68.0,desconocido,machala,933820.0,jubilado,210.0,16010.0,48.0,9500.0,676465.0,1.0,3.0,07-03-2025,desconocido,android,nigeria,aprobado,1.0,0.7241379310344828,-0.648795483447512,0.8706896551724138,-0.4175242256565638,0.5,1.404494382022472,0.010274652509336877,-0.5,1.0,1.1369201125057966,1.0,-1.021958543196493,1.0,1.2962135269515536,1.0,-1.8744547045323465,1.0,0.6867732139686339,1.0,2.1340886486296755,1.0,0.17834068795447183,1.0,-0.9937313799445397,1.0,1.364018092104731,1.0
CLI-2482,Jacinta de Roca,50.0,desconocido,guayaquil,1308350.0,desconocido,77.0,46217.0,48.0,7110.0,1068602.0,3.0,0.0,2024-11-14,web,ios,ecuador,pendiente,0.0,0.10344827586206896,-0.4567445748041186,-0.27586206896551724,-0.34776403425309227,0.5,0.5093632958801498,0.4682277567436896,0.0,-0.5,0.23787146391646838,1.0,-0.682362315479876,1.0,-0.41501937200379546,1.0,-1.2120130806708327,1.0,0.6867732139686339,1.0,0.8167061814655499,1.0,0.8591804148789012,1.0,0.08972016254826615,1.0,-1.154978408707881,0.0
CLI-1103,Teresa Ripoll Hurtado,65.0,desconocido,sto. domingo,2989160.0,jubilado,167.0,195506.0,24.0,6870.0,412447.0,1.0,2.0,2026-06-06,web,android,ecuador,aprobado,0.0,0.6206896551724138,0.4051385527341346,0.5,-0.0029952980517860936,-0.5,0.41947565543071164,-0.2980560142569854,-0.5,0.5,0.9924533531215401,1.0,0.6313824877628251,1.0,0.8017622263142528,1.0,-0.10219238600358356,1.0,-0.7243013537000694,1.0,0.6838415860063835,1.0,-0.38659756166180276,1.0,-0.9937313799445397,1.0,0.8765503230843952,1.0
CLI-3141,Nacho Angulo Bueno,20.0,otro,sto. domingo,4123130.0,desempleado,6.0,281857.0,48.0,3290.0,380271.0,6.0,2.0,25/04/2025,web,ios,ecuador,pendiente,0.0,-0.9310344827586207,0.9866139188579398,-0.8879310344827587,0.1964241175764182,0.5,-0.9213483146067416,-0.33563242016064804,0.75,0.5,-1.5252770679937777,1.0,1.4122024313564856,1.0,-1.9065555468267243,1.0,0.22401518368938833,1.0,0.6867732139686339,1.0,-1.315502824463507,1.0,-0.46530886852992365,1.0,1.4693164031674129,1.0,0.8765503230843952,1.0
CLI-4698,Emilio del Gargallo,36.0,femenino,cuenca,3687920.0,jubilado,158.0,11513.0,12.0,5750.0,547292.0,1.0,0.0,01/08/2025,web,desconocido,ecuador,rechazado,0.0,-0.3793103448275862,0.7634476145547032,0.4224137931034483,-0.42790961913295705,-1.0,0.0,-0.14057868786217625,-0.5,-0.5,-0.5292383727752412,1.0,1.1194720518313115,1.0,0.6928717622509784,1.0,-2.0578892479913193,1.0,-1.5406771205288021,1.0,0.062153721058298174,1.0,-0.08282685027311232,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-2112,Severo Córdoba-Jimenez,44.0,femenino,loja,2252820.0,jubilado,134.0,83975.0,12.0,5060.0,37402.0,3.0,1.0,2026-05-02,app,desktop,ecuador,pendiente,0.0,-0.10344827586206896,0.027559277187512818,0.21551724137931033,-0.2605655270523681,-1.0,-0.25842696629213485,-0.7360484046143677,0.0,0.0,-0.08202892461808767,1.0,0.08627350220581564,1.0,0.3913013663932993,1.0,-0.7843688088859075,1.0,-1.5406771205288021,1.0,-0.32237018984504817,1.0,-1.6965704453879171,1.0,0.08972016254826615,1.0,0.1590477084166273,1.0
CLI-3137,Javiera Losa,51.0,desconocido,sto. domingo,2409430.0,estudiante,57.0,236911.0,36.0,5480.0,308837.0,0.0,3.0,26/02/2026,app,ios,nigeria,aprobado,1.0,0.13793103448275862,0.10786550847109981,-0.4482758620689655,0.09262560852817012,0.0,-0.10112359550561797,-0.41905587178055825,-0.75,1.0,0.2900687935278137,1.0,0.20538508931323543,1.0,-0.7448715920654982,1.0,0.06664180788763517,1.0,0.0068301062973813,1.0,-0.08816258481493507,1.0,-0.6513754672067535,1.0,-1.6454266338532069,0.0,1.364018092104731,1.0
CLI-2869,Leonel Manzano Cases,35.0,desconocido,desconocido,2129130.0,desempleado,28.0,64631.0,24.0,4060.0,1203397.0,5.0,1.0,2025-10-12,call center,desconocido,ecuador,rechazado,0.0,-0.41379310344827586,-0.035866287894326616,-0.6982758620689655,-0.3052386538941184,-0.5,-0.6329588014981273,0.6256466911601551,0.5,0.0,-0.5870752304386575,1.0,-0.009199192955588593,1.0,-1.308586937982773,1.0,-0.977079730363079,1.0,-0.7243013537000694,1.0,-0.8821098473672998,1.0,1.0664411414525068,1.0,1.0312249847783386,1.0,0.1590477084166273,1.0
CLI-4733,Zaira del Gil,73.0,masculino,loja,2960450.0,empleado,143.0,139649.0,24.0,4050.0,394406.0,0.0,0.0,desconocido,call center,desktop,ecuador,rechazado,0.0,0.896551724137931,0.3904166837592813,0.29310344827586204,-0.13199172309312443,-0.5,-0.6367041198501873,-0.3191250078829171,-0.75,-0.5,1.3736137957931474,1.0,0.610780501529785,1.0,0.5064381804469242,1.0,-0.38527890798182557,1.0,-0.7243013537000694,1.0,-0.887723848108296,1.0,-0.4303826711257007,1.0,-1.6454266338532069,0.0,-1.154978408707881,0.0
CLI-2167,Azahara Escalona Pozo,37.0,desconocido,quito,1470180.0,desempleado,41.0,1233693.0,48.0,3840.0,983803.0,3.0,3.0,desconocido,app,ios,ecuador,rechazado,0.0,-0.3448275862068966,-0.3737616400705583,-0.5862068965517241,2.39459876400654,0.5,-0.7153558052434457,0.36919612931253953,0.0,1.0,-0.47186551462805226,1.0,-0.5431079907942747,1.0,-1.0389413061558674,1.0,1.7609775495491828,1.0,0.6867732139686339,1.0,-1.005701544114568,1.0,0.7228394300473874,1.0,0.08972016254826615,1.0,1.364018092104731,1.0
CLI-4488,Lola Camino Montaña,44.0,desconocido,guayaquil,1962430.0,estudiante,31.0,852139.0,48.0,3070.0,761341.0,2.0,2.0,26/12/2024,app,desconocido,ecuador,rechazado,0.0,-0.10344827586206896,-0.12134645362431801,-0.6724137931034483,1.513436117243864,0.5,-1.00374531835206,0.10939620358713602,-0.25,0.5,-0.08202892461808767,1.0,-0.1399953736323369,1.0,-1.2431166039743322,1.0,1.3398192709554795,1.0,0.6867732139686339,1.0,-1.4397850341815077,1.0,0.33803631122485,1.0,-0.42741696705649357,1.0,0.8765503230843952,1.0
CLI-3441,Débora Blanch,29.0,otro,desconocido,3236360.0,independiente,199.0,505043.0,48.0,0.0,733828.0,5.0,1.0,2025-12-16,app,ios,ecuador,aprobado,0.0,-0.6206896551724138,0.5318973827788489,0.7758620689655172,0.7118509417752856,0.5,-2.153558052434457,0.07726543358379599,0.5,0.0,-0.9448654062922993,1.0,0.8068779884434479,1.0,1.1733949253745235,1.0,0.7867516690870913,1.0,0.6867732139686339,1.0,-3.2212900173237156,0.0,0.2871729133161916,1.0,1.0312249847783386,1.0,0.1590477084166273,1.0
CLI-2500,Eusebia Cabrera-Sacristán,32.0,femenino,quito,4213870.0,estudiante,237.0,86978.0,12.0,6690.0,62393.0,2.0,3.0,13 de September de 2024,app,desconocido,ecuador,aprobado,0.0,-0.5172413793103449,1.0331434343848709,1.103448275862069,-0.25363038437733826,-1.0,0.352059925093633,-0.7068629259986781,-0.25,1.0,-0.763543483957753,1.0,1.4722865480876812,1.0,1.5885253636917243,1.0,-0.7578661365300219,1.0,-1.5406771205288021,1.0,0.5841150736481653,1.0,-1.5430261249117259,1.0,-0.42741696705649357,1.0,1.364018092104731,1.0
CLI-3847,Poncio del Ferrán,61.0,otro,loja,1903850.0,independiente,104.0,127716.0,36.0,4970.0,1370036.0,5.0,0.0,desconocido,web,desconocido,ecuador,aprobado,0.0,0.4827586206896552,-0.15138501456290765,-0.04310344827586207,-0.15954985081244863,0.0,-0.29213483146067415,0.820254308744082,0.5,-0.5,0.7967443292520429,1.0,-0.18657967226392172,1.0,-0.013800748394049009,1.0,-0.45782166765381704,1.0,0.0068301062973813,1.0,-0.37262118394006083,1.0,1.308979739574858,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-2692,Guiomar Valbuena Maldonado,29.0,masculino,manta,1998750.0,independiente,228.0,638316.0,12.0,3530.0,879044.0,3.0,1.0,desconocido,call center,android,ecuador,aprobado,0.0,-0.6206896551724138,-0.10272234073101694,1.0258620689655173,1.019632250376433,-1.0,-0.8314606741573034,0.24685442412663117,0.0,0.0,-0.9448654062922993,1.0,-0.11127941946917512,1.0,1.4924486923963705,1.0,1.0284442864557612,1.0,-1.5406771205288021,1.0,-1.180165174362733,1.0,0.5470220875072086,1.0,0.08972016254826615,1.0,0.1590477084166273,1.0
CLI-4950,Ruth Arco Sanz,5.0,masculino,quito,4196030.0,independiente,67.0,91489.0,48.0,7100.0,1067409.0,4.0,0.0,desconocido,sucursal,desconocido,ecuador,rechazado,0.0,-1.4482758620689655,1.023995467038602,-0.3620689655172414,-0.24321265923346236,0.5,0.5056179775280899,0.4668345241404117,0.25,-0.5,-2.7186144465288518,1.0,1.4604982183119193,1.0,-0.5756689484714158,1.0,-0.719455192907198,1.0,0.6867732139686339,1.0,0.8111724840845989,1.0,0.8572961270535306,1.0,0.5731179750185994,1.0,-1.154978408707881,0.0
CLI-3913,Ángel Arce Puerta,48.0,masculino,quito,2199075.0,desempleado,18.0,1267449.0,48.0,6620.0,362152.0,2.0,0.0,29/01/2026,web,ios,ecuador,aprobado,0.0,0.034482758620689655,0.0,-0.7844827586206896,2.472555033116865,0.5,0.3258426966292135,-0.35679250527279566,-0.25,-0.5,0.1325511349327879,1.0,0.04494689081865905,1.0,-1.5467711588774813,1.0,1.792723937632358,1.0,0.6867732139686339,1.0,0.5453140219734165,1.0,-0.5109283255844485,1.0,-0.42741696705649357,1.0,-1.154978408707881,0.0
CLI-4259,Chus del Ayllón,68.0,desconocido,cuenca,2996680.0,desempleado,183.0,464793.0,60.0,7900.0,1385244.0,6.0,2.0,14/08/2025,app,desconocido,ecuador,rechazado,0.0,0.7241379310344828,0.40899464659310003,0.6379310344827587,0.6188973977626486,1.0,0.8052434456928839,0.8380148128770663,0.75,0.5,1.1369201125057966,1.0,0.6367709513936631,1.0,0.9904201014930888,1.0,0.7032652684594369,1.0,1.3307640862439178,1.0,1.2532589090396693,1.0,1.3304482593548568,1.0,1.4693164031674129,1.0,0.8765503230843952,1.0
CLI-3329,Ramón Gibert Beltran,31.0,otro,loja,3048630.0,empleado,53.0,1120644.0,36.0,3920.0,327382.0,2.0,0.0,2024-08-05,sucursal,android,ecuador,pendiente,0.0,-0.5517241379310345,0.43563348648316036,-0.4827586206896552,2.1335228584889103,0.0,-0.6853932584269663,-0.3973982870129233,-0.25,-0.5,-0.8234160113523812,1.0,0.6739083130758656,1.0,-0.8153831168907869,1.0,1.6490938039932397,1.0,0.0068301062973813,1.0,-0.9607385945960056,1.0,-0.6013911942077838,1.0,-0.42741696705649357,1.0,-1.154978408707881,0.0
CLI-4790,Chita del Giménez,35.0,femenino,guayaquil,942480.0,estudiante,62.0,488082.0,12.0,7410.0,1295755.0,0.0,2.0,29 de July de 2025,web,android,ecuador,aprobado,0.0,-0.41379310344827586,-0.6443548221684374,-0.4051724137931034,0.6726811266200475,-1.0,0.6217228464419475,0.7335060178772881,-0.75,0.5,-0.5870752304386575,1.0,-1.013777102129187,1.0,-0.6590897599299094,1.0,0.7522736035831826,1.0,-1.5406771205288021,1.0,0.982625400125878,1.0,1.2025731587833883,1.0,-1.6454266338532069,0.0,0.8765503230843952,1.0
CLI-2322,Jacobo Tello Pérez,19.0,femenino,guayaquil,2356120.0,independiente,140.0,579266.0,48.0,4820.0,51801.0,2.0,0.0,07-28-2025,app,ios,ecuador,aprobado,0.0,-0.9655172413793104,0.0805292899044181,0.2672413793103448,0.8832618957442288,0.5,-0.34831460674157305,-0.7192326826909826,-0.25,-0.5,-1.5939640155838737,1.0,0.16505272436587265,1.0,0.4683477868350122,1.0,0.9271246101355518,1.0,0.6867732139686339,1.0,-0.45642501966899596,1.0,-1.6039863366576492,1.0,-0.42741696705649357,1.0,-1.154978408707881,0.0
CLI-3708,Lorenzo Pérez Baños,33.0,masculino,cuenca,748260.0,empleado,29.0,55768.0,12.0,7710.0,77214.0,3.0,3.0,2024-10-14,desconocido,ios,vietnam,rechazado,1.0,-0.4827586206896552,-0.7439466505312384,-0.6896551724137931,-0.3257069088154601,-1.0,0.7340823970037453,-0.6895543757780731,0.0,1.0,-0.7042092660851709,1.0,-1.2019972271549133,1.0,-1.2865101964600696,1.0,-1.0820177397756816,1.0,-1.5406771205288021,1.0,1.1483720913918585,1.0,-1.4649405390100063,1.0,0.08972016254826615,1.0,1.364018092104731,1.0
CLI-1397,Modesta León,41.0,desconocido,ambato,2199075.0,empleado,234.0,97949.0,60.0,4010.0,982206.0,4.0,1.0,12-19-2024,call center,desconocido,ecuador,pendiente,0.0,-0.20689655172413793,0.0,1.0775862068965518,-0.22829390409503664,1.0,-0.651685393258427,0.36733108952424554,0.25,0.0,-0.2467117193929858,1.0,0.04494689081865905,1.0,1.556643915711691,1.0,-0.667112934128239,1.0,1.3307640862439178,1.0,-0.9101834209291818,1.0,0.7202230414333487,1.0,0.5731179750185994,1.0,0.1590477084166273,1.0
CLI-4398,Nando Sevilla Reyes,53.0,femenino,loja,4349480.0,jubilado,116.0,50222.0,48.0,8180.0,441378.0,0.0,3.0,08-11-2024,app,ios,ecuador,pendiente,0.0,0.20689655172413793,1.1026813184559217,0.0603448275862069,-0.3385148679482324,0.5,0.9101123595505618,-0.2642692477478214,-0.75,1.0,0.39357587886174883,1.0,1.5615108199717649,1.0,0.15257003934467384,1.0,-1.155001775114024,1.0,0.6867732139686339,1.0,1.407711310139271,1.0,-0.31810911524941177,1.0,-1.6454266338532069,0.0,1.364018092104731,1.0
CLI-1278,Rogelio Ernesto Galan Torrijos,73.0,masculino,guayaquil,2591140.0,desconocido,238.0,211938.0,12.0,4130.0,1477401.0,5.0,0.0,2025-02-19,web,android,ecuador,aprobado,0.0,0.896551724137931,0.20104247856586127,1.1120689655172413,0.03495284195357173,-1.0,-0.6067415730337079,0.9456394038412579,0.5,-0.5,1.3736137957931474,1.0,0.3413000367687738,1.0,1.5991210975762935,1.0,-0.0319147754425381,1.0,-1.5406771205288021,1.0,-0.8428217374245156,1.0,1.458380564945142,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-3935,Cloe Font Mesa,36.0,masculino,machala,3822370.0,jubilado,116.0,488122.0,60.0,8200.0,104715.0,6.0,3.0,desconocido,call center,desktop,ecuador,pendiente,0.0,-0.3793103448275862,0.8323906756368709,0.0603448275862069,0.6727735028128551,1.0,0.9176029962546817,-0.6574376198495355,0.75,1.0,-0.5292383727752412,1.0,1.210743298182788,1.0,0.15257003934467384,1.0,0.7523560832791844,1.0,1.3307640862439178,1.0,1.4187383721067177,1.0,-1.3358636684647598,1.0,1.4693164031674129,1.0,1.364018092104731,1.0
CLI-2809,Anastasio de Murillo,40.0,masculino,sto. domingo,4344320.0,estudiante,216.0,620667.0,12.0,5420.0,443809.0,5.0,4.0,2024-08-23,call center,desktop,rusia,aprobado,1.0,-0.2413793103448276,1.1000353817122697,0.9224137931034483,0.9788735647049043,-1.0,-0.12359550561797752,-0.26143022976075636,0.5,1.5,-0.3023775888082796,1.0,1.5581280619094862,1.0,1.362255893287546,1.0,0.9990111205084794,1.0,-1.5406771205288021,1.0,-0.12159173139804257,1.0,-0.3124457485857493,1.0,1.0312249847783386,1.0,1.7302388816259997,1.0
CLI-2972,Evita Vera Lastra,52.0,femenino,quito,1662260.0,desempleado,12.0,1226152.0,24.0,6520.0,1031655.0,3.0,3.0,22/02/2026,app,android,ecuador,rechazado,0.0,0.1724137931034483,-0.2752671575665586,-0.8362068965517241,2.377183542257489,-0.5,0.2883895131086142,0.4250795882664823,0.0,1.0,0.34196783666934744,1.0,-0.38247616194226813,1.0,-1.7114433593027265,1.0,1.7537865892395357,1.0,-0.7243013537000694,1.0,0.4898656331041376,1.0,0.800386207431547,1.0,0.08972016254826615,1.0,1.364018092104731,1.0
CLI-4138,José Ángel Heliodoro Sáenz Isern,56.0,femenino,machala,4131690.0,independiente,167.0,1286499.0,48.0,5380.0,131521.0,0.0,0.0,29 de July de 2024,app,desconocido,ecuador,pendiente,0.0,0.3103448275862069,0.9910033022931451,0.5,2.5165491949414798,0.5,-0.13857677902621723,-0.6261325124199738,-0.75,-0.5,0.5467223259835524,1.0,1.4178838580272404,1.0,0.8017622263142528,1.0,1.8103296068674282,1.0,0.6867732139686339,1.0,-0.1438831046703461,1.0,-1.2238637750281696,1.0,-1.6454266338532069,0.0,-1.154978408707881,0.0
CLI-3067,Lourdes Cuenca,58.0,desconocido,sto. domingo,2241210.0,empleado,22.0,527447.0,48.0,6470.0,1335065.0,5.0,0.0,26 de March de 2025,web,desconocido,ecuador,rechazado,0.0,0.3793103448275862,0.021605919514296263,-0.75,0.7635908473668166,0.5,0.2696629213483146,0.7794137912510131,0.5,-0.5,0.6474854195246892,1.0,0.07736620276989196,1.0,-1.4471986850469787,1.0,0.8308426074939345,1.0,0.6867732139686339,1.0,0.4621332655671578,1.0,1.2592099305321849,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-2356,Azahara del Juliá,75.0,femenino,quito,4334770.0,independiente,107.0,975942.0,24.0,6320.0,599814.0,5.0,2.0,desconocido,call center,ios,ecuador,aprobado,0.0,0.9655172413793104,1.0951383476227592,-0.017241379310344827,1.7993473621978144,-0.5,0.21348314606741572,-0.07924141813094285,0.5,0.5,1.4669462199060965,1.0,1.5518648098540517,1.0,0.028391833526907297,1.0,1.4912350565880375,1.0,-0.7243013537000694,1.0,0.37890294884155423,1.0,0.026333249251514684,1.0,1.0312249847783386,1.0,0.8765503230843952,1.0
CLI-1221,Fulgencio Salamanca Jerez,40.0,desconocido,manta,721630.0,desconocido,59.0,984308.0,36.0,4450.0,660416.0,6.0,1.0,2025-12-31,app,android,ecuador,pendiente,0.0,-0.2413793103448276,-0.7576019403536121,-0.43103448275862066,1.8186678429235217,0.0,-0.4868913857677903,-0.008468004699386416,0.75,0.0,-0.3023775888082796,1.0,-1.2286630073368292,1.0,-0.7102588497352234,1.0,1.5008767380431665,1.0,0.0068301062973813,1.0,-0.6634324033772341,1.0,0.14716996757263703,1.0,1.4693164031674129,1.0,0.1590477084166273,1.0
CLI-2547,Odalis Bartolomé Barrena,60.0,masculino,loja,3275280.0,empleado,40.0,310401.0,12.0,4910.0,700262.0,1.0,3.0,2026-05-17,desconocido,desconocido,ecuador,rechazado,0.0,0.4482758620689655,0.5518547196127497,-0.5948275862068966,0.2623437687639142,-1.0,-0.3146067415730337,0.0380657306821818,-0.5,1.0,0.747235570809405,1.0,0.8342122232750815,1.0,-1.0585238691968175,1.0,0.3133796171246738,1.0,-1.5406771205288021,1.0,-0.40613480998229057,1.0,0.22396547722768248,1.0,-0.9937313799445397,1.0,1.364018092104731,1.0
CLI-1359,Marcio del Gilabert,21.0,masculino,cuenca,3155570.0,desconocido,45.0,381778.0,12.0,6060.0,1230397.0,6.0,1.0,desconocido,web,desktop,ecuador,pendiente,0.0,-0.896551724137931,0.49047001271690527,-0.5517241379310345,0.4271821566145973,-1.0,0.11610486891385768,0.65717835946569,0.75,0.0,-1.4575583232873945,1.0,0.7498858815726934,1.0,-0.9621922813596406,1.0,0.5100024947472979,1.0,-1.5406771205288021,1.0,0.23451607374468278,1.0,1.1067007747361777,1.0,1.4693164031674129,1.0,0.1590477084166273,1.0
CLI-1195,Isidoro Mate Ángel,73.0,masculino,guayaquil,367730.0,independiente,190.0,517807.0,24.0,8080.0,1195936.0,2.0,3.0,2024-07-08,call center,android,ecuador,rechazado,0.0,0.896551724137931,-0.9390742298067851,0.6982758620689655,0.7413281849001875,-0.5,0.8726591760299626,0.6169334401517257,-0.25,1.0,1.3736137957931474,1.0,-1.611314081299655,1.0,1.0711323197793712,1.0,0.8120665104236714,1.0,-0.7243013537000694,1.0,1.3525655754481698,1.0,1.0552459829953167,1.0,-0.42741696705649357,1.0,1.364018092104731,1.0
CLI-3928,Calista Sanz Pereira,71.0,femenino,machala,1134830.0,empleado,79.0,176643.0,60.0,7690.0,703041.0,1.0,0.0,02/05/2025,app,desktop,ecuador,pendiente,0.0,0.8275862068965517,-0.5457218894859909,-0.25862068965517243,-0.04655760117502517,1.0,0.7265917602996255,0.04131115683851815,-0.5,-0.5,1.2795265513516445,1.0,-0.8363359301411918,1.0,-0.3837797914588617,1.0,-0.1892244432873372,1.0,1.3307640862439178,1.0,1.137327538527361,1.0,0.22924859413040358,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-4158,Mamen Roma Agustí,33.0,otro,sto. domingo,3470030.0,desconocido,238.0,312425.0,60.0,5750.0,1395383.0,1.0,1.0,09 de January de 2026,app,ios,ecuador,rechazado,0.0,-0.4827586206896552,0.6517183205480576,1.1120689655172413,0.2670180041199782,1.0,0.0,0.849855538245578,-0.5,0.0,-0.7042092660851709,1.0,0.9698497183529107,1.0,1.5991210975762935,1.0,0.31945209424703236,1.0,1.3307640862439178,1.0,0.062153721058298174,1.0,1.3447033422589965,1.0,-0.9937313799445397,1.0,0.1590477084166273,1.0
